date,close,volume,open,high,low,change
2014-10-10,236.91,12885920.0000,244.64,245.89,235.2,-7.820707365472159
2014-10-13,224.59,11251400.0000,238.57,238.9628,221.0,-5.200287028829511
2014-10-14,227.06,7099492.0000,228.25,232.47,223.0,1.0997818246582656
2014-10-15,229.7,9118331.0000,220.0,230.99,217.32,1.162688276226542
2014-10-16,226.35,5393830.0000,219.72,229.92,219.1,-1.4584240313452306
2014-10-17,227.48,10547970.0000,233.38,234.77,226.55,0.49922686105588493
2014-10-20,230.47,3489785.0000,226.72,232.4,225.51,1.3144012660453708
2014-10-21,235.34,4106596.0000,234.27,235.39,230.8,2.113073285026253
2014-10-22,231.1,4116243.0000,233.19,237.39,230.56,-1.801648678507695
2014-10-23,235.29,3486305.0000,234.655,236.28,232.0,1.8130679359584585
2014-10-24,235.24,3458805.0000,236.27,237.8,231.2,-0.02125037188150068
2014-10-27,221.67,9532988.0000,234.25,234.61,220.31,-5.76857677265772
2014-10-28,242.77,10443900.0000,229.6,244.6,228.25,9.518653854829262
2014-10-29,238.1,4961013.0000,241.13,241.5,235.64,-1.9236314206862528
2014-10-30,238.66,3225881.0000,238.14,240.5,235.06,0.2351952960940791
2014-10-31,241.7,3765160.0000,242.51,243.12,238.75,1.2737785971675153
2014-11-03,242.59,4203208.0000,243.0,247.56,241.32,0.3682250724038125
2014-11-04,238.93,3673632.0000,240.49,242.35,236.53,-1.5087184137845733
2014-11-05,230.97,8497418.0000,241.0,241.36,230.53,-3.3315196919599916
2014-11-06,241.22,15336550.0000,234.49,246.69,228.5,4.437805775641858
2014-11-07,240.2,5154893.0000,242.19,242.8399,237.2,-0.42285050990797207
2014-11-10,241.93,4563814.0000,239.11,242.88,236.8,0.7202331390507987
2014-11-11,251.08,7946898.0000,242.55,251.82,242.0,3.7820857272764874
2014-11-12,249.1,5861639.0000,249.72,252.34,245.58,-0.7885932770431807
2014-11-13,251.7,6230288.0000,250.62,255.75,250.25,1.043757527097549
2014-11-14,258.68,6093385.0000,250.0,258.85,248.5,2.773142630115224
2014-11-17,253.98,4017356.0000,257.49,259.0,252.02,-1.8169166537807397
2014-11-18,257.7,4467427.0000,255.86,259.99,255.51,1.4646822584455466
2014-11-19,247.74,7912956.0000,250.61,251.88,245.6,-3.864959254947606
2014-11-20,248.71,3583496.0000,247.95,250.93,246.0,0.39153951723581126
2014-11-21,242.78,7462672.0000,252.21,252.78,242.17,-2.3843030034980526
2014-11-24,246.72,4780202.0000,245.2,247.6,240.64,1.6228684405634721
2014-11-25,248.09,3154710.0000,247.35,249.72,246.0905,0.55528534370947
2014-11-26,248.44,1980832.0000,248.34,249.0,246.6003,0.14107783465677548
2014-11-28,244.52,2119688.0000,245.35,246.6899,242.52,-1.5778457575269633
2014-12-01,231.64,8603799.0000,241.16,242.47,229.01,-5.2674627842303385
2014-12-02,231.43,5871559.0000,234.57,234.88,228.0,-0.09065791745811584
2014-12-03,229.3,5299675.0000,226.25,229.72,225.5,-0.9203646891068553
2014-12-04,228.28,3862801.0000,228.6,230.9,227.81,-0.444832097688622
2014-12-05,223.71,6061390.0000,228.67,229.389,222.26,-2.00192745750832
2014-12-08,214.36,9217376.0000,221.54,224.86,212.34,-4.179518126145453
2014-12-09,216.89,9427065.0000,209.34,217.7294,204.27,1.180257510729601
2014-12-10,209.84,7308173.0000,214.13,216.77,207.7,-3.250495642952641
2014-12-11,208.88,6684459.0000,210.53,215.43,208.23,-0.45749142203584064
2014-12-12,207.0,7167174.0000,204.82,211.68,204.5,-0.9000382995021042
2014-12-15,204.04,5195647.0000,209.29,209.8,202.67,-1.42995169082126
2014-12-16,197.81,8416179.0000,200.89,203.68,195.37,-3.05332287786708
2014-12-17,205.82,7363036.0000,193.06,206.65,192.65,4.049340276022441
2014-12-18,218.26,7465122.0000,212.38,218.44,211.8,6.04411621805461
2014-12-19,219.29,6902061.0000,220.19,220.4,214.5,0.47191423073398747
2014-12-22,222.6,4802547.0000,220.0,224.06,218.26,1.5094167540699541
2014-12-23,220.97,4509545.0000,223.81,224.315,219.5242,-0.7322551662174284
2014-12-24,222.26,1333518.0000,219.77,222.5,219.25,0.5837896547042549
2014-12-26,227.82,3324437.0000,221.51,228.5,221.5,2.5015747322955106
2014-12-29,225.71,2802982.0000,226.9,227.91,224.02,-0.926169783162139
2014-12-30,222.23,2898272.0000,223.99,225.654,221.4,-1.541801426609374
2014-12-31,222.41,2392947.0000,223.09,225.68,222.25,0.08099716509922461
2015-01-02,219.31,4753239.0000,222.87,223.25,213.26,-1.3938222202239083
2015-01-05,210.09,5355485.0000,214.55,216.5,207.1626,-4.204094660526195
2015-01-06,211.28,6257651.0000,210.06,214.2,204.21,0.5664239135608538
2015-01-07,210.95,2965330.0000,213.35,214.78,209.78,-0.15619083680424672
2015-01-08,210.615,3434901.0000,212.81,213.7999,210.01,-0.15880540412419036
2015-01-09,206.66,4591310.0000,208.92,209.98,204.96,-1.8778339624433267
2015-01-12,202.21,5945607.0000,203.05,204.47,199.25,-2.1532952675892716
2015-01-13,204.25,4247704.0000,203.32,207.61,200.911,1.0088521833737163
2015-01-14,192.69,11516340.0000,185.83,195.2,185.0,-5.659730722154223
2015-01-15,191.87,5204777.0000,194.49,195.7499,190.0,-0.42555399865067894
2015-01-16,193.07,3590855.0000,190.7,194.49,189.65,0.6254234638036111
2015-01-20,191.93,4490681.0000,193.87,194.1199,187.04,-0.5904594188636175
2015-01-21,196.57,4144121.0000,189.55,198.68,189.51,2.4175480643984715
2015-01-22,201.62,4103753.0000,197.0,203.24,195.2,2.5690593681640186
2015-01-23,201.29,3441052.0000,200.29,203.5,198.33,-0.16367423866680514
2015-01-26,206.55,3231121.0000,201.83,208.62,201.05,2.6131452133737487
2015-01-27,205.98,2777926.0000,204.42,208.03,203.3,-0.27596223674656095
2015-01-28,199.37,3139481.0000,206.11,206.368,198.42,-3.2090494222740005
2015-01-29,205.2,3542577.0000,201.07,205.98,196.5,2.924211265486274
2015-01-30,203.6,3001268.0000,203.96,207.47,203.0,-0.7797270955165665
2015-02-02,210.94,4143850.0000,203.97,211.9499,203.3,3.605108055009825
2015-02-03,218.36,4815834.0000,213.22,220.37,211.27,3.5175879396985
2015-02-04,218.55,3304417.0000,218.29,221.479,216.8,0.08701227331012902
2015-02-05,220.99,3518316.0000,219.88,225.48,219.638,1.1164493250972307
2015-02-06,217.36,3235856.0000,222.0,223.4,216.5001,-1.64260826281732
2015-02-09,217.48,3469776.0000,215.38,217.93,211.99,0.05520794994478106
2015-02-10,216.29,5348862.0000,217.55,220.5,215.0,-0.5471767518852297
2015-02-11,212.8,9053083.0000,212.21,214.74,207.28,-1.6135743677469974
2015-02-12,202.88,15626830.0000,193.57,203.0882,193.28,-4.6616541353383525
2015-02-13,203.77,6148207.0000,202.9,205.99,200.91,0.43868296529969186
2015-02-17,204.35,3964555.0000,205.7,205.7,201.5,0.28463463709082987
2015-02-18,204.46,2710898.0000,204.17,206.17,202.6,0.05382921458283027
2015-02-19,211.705,5137203.0000,205.0,212.44,203.75,3.543480387361833
2015-02-20,217.11,5978376.0000,210.78,217.6,209.81,2.553080938097825
2015-02-23,207.335,8487131.0000,215.66,218.2,206.33,-4.502326009856757
2015-02-24,204.11,6587298.0000,207.29,207.29,201.7,-1.5554537342947377
2015-02-25,203.76,3907505.0000,204.94,207.14,202.58,-0.1714761648131021
2015-02-26,207.19,6468020.0000,204.0,211.09,202.22,1.6833529642716956
2015-02-27,203.34,3871397.0000,206.9,208.55,202.8,-1.8581977894686008
2015-03-02,197.325,7910402.0000,202.7,203.34,195.825,-2.958099734434944
2015-03-03,199.56,4430800.0000,196.81,200.2435,195.32,1.1326491828202274
2015-03-04,202.435,4215255.0000,199.25,202.52,197.21,1.4406694728402485
2015-03-05,200.63,4870131.0000,202.85,206.19,200.15,-0.8916442314817136
2015-03-06,193.88,6705451.0000,199.21,200.75,192.151,-3.364402133280168
2015-03-09,190.88,6732511.0000,194.39,194.49,188.25,-1.5473488755931504
2015-03-10,190.32,5539041.0000,188.46,193.5,187.6,-0.2933780385582577
2015-03-11,193.74,4968406.0000,191.15,196.18,191.01,1.796973518285002
2015-03-12,191.07,4139769.0000,193.75,194.45,189.75,-1.3781356457107545
2015-03-13,188.68,5421293.0000,188.95,191.75,187.32,-1.250850473648394
2015-03-16,195.7,5617028.0000,192.0,195.91,189.8,3.7205851176595193
2015-03-17,194.73,4890265.0000,195.43,198.71,193.94,-0.49565661727133314
2015-03-18,200.71,4796873.0000,194.96,200.88,193.11,3.0709187079546134
2015-03-19,195.65,8468846.0000,202.0,204.59,194.53,-2.521050271536048
2015-03-20,198.08,4250076.0000,197.45,198.99,195.621,1.2420138001533385
2015-03-23,199.63,2622492.0000,198.5,200.5,197.47,0.7825121163166311
2015-03-24,201.72,3640866.0000,201.58,203.79,199.75,1.0469368331413131
2015-03-25,194.3,5721582.0000,198.27,198.59,192.7,-3.678366051953196
2015-03-26,190.405,4120184.0000,193.92,194.79,189.7,-2.004632012352038
2015-03-27,185.0,8596563.0000,189.07,189.2899,181.4,-2.838685958877131
2015-03-30,190.57,10062310.0000,185.85,192.25,181.8,3.010810810810807
2015-03-31,188.77,5017950.0000,193.53,193.76,188.41,-0.9445348166028142
2015-04-01,187.59,3791479.0000,188.7,192.3,186.05,-0.6250993272236091
2015-04-02,191.0,5004742.0000,190.23,193.23,190.0,1.8177941254864314
2015-04-06,203.1,12422770.0000,198.0,207.75,197.5,6.33507853403141
2015-04-07,203.25,4340295.0000,202.51,205.06,201.14,0.07385524372230709
2015-04-08,207.67,6279713.0000,208.2,210.9,205.87,2.1746617466174603
2015-04-09,210.09,3779853.0000,208.43,210.37,206.12,1.1653103481485125
2015-04-10,210.9,4020850.0000,209.85,211.65,209.0,0.3855490504069695
2015-04-13,209.78,3757220.0000,210.435,213.0,209.05,-0.5310573731626385
2015-04-14,207.46,3019087.0000,208.57,209.49,205.5,-1.105920488130419
2015-04-15,207.83,1943802.0000,207.46,209.59,206.6,0.1783476332787065
2015-04-16,206.7,1657018.0000,207.7,209.17,206.29,-0.5437136120868132
2015-04-17,206.79,2465551.0000,204.99,206.88,203.5,0.04354136429608293
2015-04-20,205.27,2558913.0000,206.78,207.85,203.85,-0.7350452149523584
2015-04-21,209.41,3416177.0000,205.8,210.75,204.31,2.01685584839479
2015-04-22,219.44,7855513.0000,212.5,221.88,211.69,4.789647103767729
2015-04-23,218.6,4408384.0000,218.27,221.48,217.1501,-0.3827925628873512
2015-04-24,218.425,2426356.0000,220.5,220.8,218.01,-0.08005489478498763
2015-04-27,231.55,11659100.0000,222.56,238.75,222.0,6.0089275495021175
2015-04-28,230.48,6080178.0000,234.75,235.5,228.03,-0.46210321744764477
2015-04-29,232.45,3931287.0000,230.05,234.97,227.63,0.8547379382158968
2015-04-30,226.05,3892230.0000,230.39,232.89,225.17,-2.753280275328018
2015-05-01,226.03,5276924.0000,229.94,231.77,220.405,-0.008847600088480526
2015-05-04,230.51,4427259.0000,228.18,234.73,227.11,1.9820377825952262
2015-05-05,232.95,5782731.0000,237.76,239.5,229.13,1.0585224068370127
2015-05-06,230.43,5083776.0000,234.1,234.47,228.2,-1.0817772054088781
2015-05-07,236.8,9439902.0000,221.0,237.48,220.25,2.764396996918806
2015-05-08,236.61,4665445.0000,235.99,238.4099,233.7,-0.08023648648648553
2015-05-11,239.49,5663800.0000,236.29,242.88,235.31,1.21719284899201
2015-05-12,244.74,6345797.0000,240.11,246.35,238.19,2.192158336464988
2015-05-13,243.18,5432689.0000,247.61,248.3,242.25,-0.6374111301789663
2015-05-14,244.1,2847083.0000,244.82,244.89,241.25,0.37832058557446646
2015-05-15,248.84,4519337.0000,243.93,249.4,242.5,1.9418271200327772
2015-05-18,248.75,3349931.0000,247.0,249.9,246.0,-0.036167818678670395
2015-05-19,247.14,3668199.0000,248.43,251.0,246.15,-0.6472361809045281
2015-05-20,244.35,3749479.0000,247.13,247.74,241.3721,-1.1289147851420216
2015-05-21,245.62,1966567.0000,243.03,246.62,242.3574,0.5197462656026234
2015-05-22,247.73,2219309.0000,245.38,248.6,245.01,0.8590505659148217
2015-05-26,247.455,3490996.0000,247.68,252.0,246.5,-0.1110079522060216
2015-05-27,247.43,3403988.0000,248.51,249.5,245.55,-0.010102846982281904
2015-05-28,251.45,3646063.0000,247.03,251.8,245.05,1.6247019359010555
2015-05-29,250.8,3785112.0000,251.0,252.8677,249.43,-0.2585006959634032
2015-06-01,249.45,2502238.0000,251.41,251.6,247.47,-0.5382775119617316
2015-06-02,248.35,2129438.0000,248.92,249.4,246.3,-0.44097013429544774
2015-06-03,248.99,1778102.0000,248.2,250.72,247.01,0.25770082544796247
2015-06-04,245.92,2425588.0000,247.5,249.3,245.71,-1.2329812442266843
2015-06-05,249.14,3019837.0000,246.0,249.7,245.68,1.3093689004554323
2015-06-08,256.29,5006944.0000,250.85,258.75,250.31,2.869872360921584
2015-06-09,256.0,2596059.0000,255.4,257.74,254.14,-0.11315306878927013
2015-06-10,250.7,3452631.0000,251.9,254.0,248.5,-2.0703125000000044
2015-06-11,251.41,2040973.0000,253.26,254.37,250.43,0.2832070203430427
2015-06-12,250.69,1418457.0000,250.21,253.46,250.21,-0.2863847897856087
2015-06-15,250.38,2182932.0000,249.7,251.28,246.01,-0.12365870198252912
2015-06-16,253.12,1980918.0000,250.13,253.44,249.095,1.0943366083553037
2015-06-17,260.41,5500560.0000,252.17,264.36,252.02,2.8800568900126504
2015-06-18,261.89,2781441.0000,262.0,263.46,260.02,0.5683345493644488
2015-06-19,262.51,2458900.0000,262.4,263.8,260.1,0.2367406162892835
2015-06-22,259.79,4559072.0000,262.15,264.4,255.69,-1.0361510037712736
2015-06-23,267.67,3864602.0000,260.32,268.0,258.57,3.0332191385349683
2015-06-24,265.17,2411492.0000,266.98,267.35,263.72,-0.9339858781335225
2015-06-25,268.79,2844993.0000,266.45,271.41,265.25,1.3651619715654124
2015-06-26,267.09,3829660.0000,268.89,269.11,266.0,-0.632464005357359
2015-06-29,262.02,3471452.0000,261.95,265.95,260.7,-1.8982365494777018
2015-06-30,268.26,3084435.0000,264.8,270.92,264.0,2.381497595603393
2015-07-01,269.15,2100019.0000,271.11,272.62,267.8503,0.3317676880638136
2015-07-02,280.02,7155585.0000,280.195,282.45,273.31,4.038640163477616
2015-07-06,279.72,4109259.0000,278.88,281.69,276.3,-0.10713520462822461
2015-07-07,267.88,6096385.0000,275.0,275.2,260.77,-4.232804232804243
2015-07-08,254.96,6212610.0000,259.32,260.8,254.31,-4.823055099298188
2015-07-09,257.92,3329764.0000,259.08,262.95,256.79,1.1609664261060588
2015-07-10,259.15,2605215.0000,262.22,263.0,257.82,0.47689205955333486
2015-07-13,262.16,2951397.0000,262.25,262.55,256.05,1.16148948485435
2015-07-14,265.65,1905569.0000,262.1,265.9899,260.51,1.331248092767757
2015-07-15,263.14,2006860.0000,266.74,267.49,262.08,-0.9448522492000719
2015-07-16,266.68,1598253.0000,264.22,267.2,263.16,1.3452914798206357
2015-07-17,274.66,4996689.0000,272.5,275.54,268.25,2.9923503824808826
2015-07-20,282.26,4969754.0000,275.0,286.65,272.54,2.7670574528507847
2015-07-21,266.77,6091632.0000,270.05,273.5,266.55,-5.487848083327432
2015-07-22,267.87,3097326.0000,261.27,269.44,260.86,0.41234021816546945
2015-07-23,267.2,2222481.0000,269.65,269.9,265.27,-0.2501213275096188
2015-07-24,265.41,2834521.0000,267.38,271.09,263.92,-0.669910179640705
2015-07-27,253.01,4688874.0000,262.43,264.4321,250.79,-4.672016879544868
2015-07-28,264.82,3879330.0000,255.75,265.4,251.8373,4.6677996917117905
2015-07-29,263.82,2782886.0000,264.27,267.89,262.0,-0.3776149837625557
2015-07-30,266.79,2030605.0000,262.69,266.94,262.11,1.1257675687969173
2015-07-31,266.15,2218004.0000,267.6,269.3599,265.123,-0.23988905131378355
2015-08-03,259.99,2547164.0000,266.29,266.7099,257.07,-2.314484313357118
2015-08-04,266.28,2336152.0000,260.01,266.72,258.34,2.4193238201469147
2015-08-05,270.13,5969245.0000,263.58,271.0,260.4,1.4458464773922275
2015-08-06,246.13,14617820.0000,249.54,255.0,236.12,-8.884611113167734
2015-08-07,242.51,5069602.0000,243.58,243.73,238.39,-1.4707674805996849
2015-08-10,241.14,4179307.0000,238.15,242.97,236.05,-0.5649251577254566
2015-08-11,237.37,4260892.0000,237.15,239.3,234.44,-1.5634071493738002
2015-08-12,238.17,3730138.0000,235.0,239.77,232.74,0.3370265829717247
2015-08-13,242.51,4683330.0000,239.86,246.48,239.12,1.8222278204643758
2015-08-14,243.15,4360693.0000,247.24,247.93,241.77,0.26390664302503597
2015-08-17,254.99,7168396.0000,255.56,256.59,250.51,4.8694221673863884
2015-08-18,260.72,4186051.0000,255.38,260.95,253.5601,2.2471469469391026
2015-08-19,255.25,3598937.0000,260.33,260.65,255.02,-2.098036207425601
2015-08-20,242.18,4892170.0000,252.06,254.56,241.9,-5.120470127326148
2015-08-21,230.77,6578435.0000,236.0,243.7999,230.51,-4.711371706994796
2015-08-24,218.87,9562484.0000,202.79,231.4,195.0,-5.156649477835076
2015-08-25,220.03,4313679.0000,230.52,230.9,219.12,0.529994974185588
2015-08-26,224.84,4951300.0000,227.93,228.0,215.51,2.1860655365177486
2015-08-27,242.99,7645773.0000,231.0,244.75,230.81,8.072407045009786
2015-08-28,248.48,5507336.0000,241.86,251.45,241.57,2.2593522367175525
2015-08-31,249.06,4688373.0000,245.62,254.95,245.51,0.23341918866710099
2015-09-01,238.63,5443901.0000,240.34,246.0,236.97,-4.187745924676787
2015-09-02,247.69,4590857.0000,245.3,247.88,239.78,3.796672673176048
2015-09-03,245.57,4184808.0000,252.06,252.08,245.0,-0.8559085954216983
2015-09-04,241.93,3687456.0000,240.89,244.09,238.2,-1.4822657490735782
2015-09-08,248.17,3129871.0000,245.05,249.16,244.05,2.5792584631918243
2015-09-09,248.91,3384981.0000,252.05,254.25,248.303,0.2981826973445659
2015-09-10,248.48,2706874.0000,247.23,250.7231,245.33,-0.17275320396930893
2015-09-11,250.24,2346802.0000,247.64,250.24,244.73,0.7083065035415403
2015-09-14,253.19,2885610.0000,251.1,254.25,249.67,1.1788682864450082
2015-09-15,253.57,2931607.0000,252.75,254.6,249.5,0.1500849164658934
2015-09-16,262.25,4405706.0000,253.04,262.88,252.88,3.423117876720435
2015-09-17,262.07,3575221.0000,263.96,265.5,260.69,-0.0686367969494783
2015-09-18,260.62,3760644.0000,257.96,263.82,257.5,-0.5532872896554313
2015-09-21,264.2,6114615.0000,263.98,271.57,255.8,1.3736474560662972
2015-09-22,260.94,3660643.0000,259.03,262.65,255.87,-1.233913701741102
2015-09-23,261.06,2597170.0000,261.95,262.08,257.5838,0.045987583352496565
2015-09-24,263.12,3442668.0000,259.53,263.45,256.21,0.7890906305063979
2015-09-25,256.91,3771395.0000,266.61,266.91,256.15,-2.3601398601398524
2015-09-28,248.43,4893113.0000,257.35,259.79,246.61,-3.300766805496095
2015-09-29,246.65,3695972.0000,250.46,254.73,245.46,-0.7164996175985192
2015-09-30,248.4,4925751.0000,252.0,252.4,242.34,0.7095073991485911
2015-10-01,239.88,4568261.0000,247.51,248.5,237.13,-3.4299516908212597
2015-10-02,247.57,4407615.0000,235.6,247.7,234.93,3.205769551442387
2015-10-05,246.15,3684490.0000,248.84,249.84,244.13,-0.5735751504624904
2015-10-06,241.46,5234679.0000,240.0,243.03,235.58,-1.905342270972983
2015-10-07,231.96,6804433.0000,236.63,237.7,229.12,-3.934399072310114
2015-10-08,226.72,6125994.0000,230.08,230.72,221.31,-2.259010174167964
2015-10-09,220.69,6153754.0000,220.93,224.37,218.36,-2.6596683133380385
2015-10-12,215.58,3816171.0000,222.99,223.0,215.27,-2.3154651320857247
2015-10-13,219.25,5168162.0000,213.28,222.522,211.13,1.7023842657018218
2015-10-14,216.88,3094436.0000,220.67,220.95,215.43,-1.0809578107183602
2015-10-15,221.31,2835920.0000,216.43,221.73,213.7,2.0426042050903757
2015-10-16,227.01,4327574.0000,223.04,230.4805,222.87,2.5755727260403907
2015-10-19,228.1,2506836.0000,226.5,231.15,224.94,0.4801550592484927
2015-10-20,213.03,14877020.0000,227.72,228.6,202.0,-6.606751424813676
2015-10-21,210.09,4177956.0000,211.99,214.81,208.8,-1.380087311646246
2015-10-22,211.72,2818801.0000,211.56,215.75,209.4,0.7758579656337738
2015-10-23,209.09,4226411.0000,215.0,215.35,207.69,-1.2422066880785922
2015-10-26,215.26,3388227.0000,211.38,215.88,210.0,2.9508823951408423
2015-10-27,210.35,3512832.0000,214.84,217.1,207.51,-2.280962556907924
2015-10-28,212.96,2726880.0000,211.31,213.45,208.3,1.240789160922279
2015-10-29,211.63,1794743.0000,211.75,213.7481,210.64,-0.6245304282494424
2015-10-30,206.93,4432433.0000,210.4,211.63,203.89,-2.220857156357789
2015-11-02,213.79,3924514.0000,208.92,215.8,207.22,3.3151307205335065
2015-11-03,208.35,8065091.0000,213.85,214.44,207.75,-2.544553066092894
2015-11-04,231.63,12713530.0000,227.0,232.74,225.2,11.17350611951044
2015-11-05,231.77,4494944.0000,230.58,234.5843,229.19,0.06044122091266882
2015-11-06,232.36,2444264.0000,230.7,233.359,229.5,0.25456271303447525
2015-11-09,225.33,3846179.0000,232.99,232.99,224.31,-3.02547770700637
2015-11-10,216.5,4612408.0000,223.48,223.7,216.08,-3.9186970221453032
2015-11-11,219.08,3337501.0000,217.77,219.48,213.63,1.1916859122401904
2015-11-12,212.94,2913511.0000,217.85,219.0,212.66,-2.8026291765565157
2015-11-13,207.19,3423139.0000,212.95,212.99,206.52,-2.7002911618296235
2015-11-16,214.31,2920362.0000,206.09,214.98,205.8,3.4364592885757057
2015-11-17,214.0,2148326.0000,215.2,216.0,211.4,-0.14465027296906457
2015-11-18,221.07,2810200.0000,214.5,221.38,212.52,3.303738317757006
2015-11-19,221.8,2499593.0000,220.54,226.19,220.3,0.3302121499977465
2015-11-20,220.01,4394199.0000,223.49,225.0,213.58,-0.807033363390451
2015-11-23,217.75,2525196.0000,217.35,219.18,214.6798,-1.027226035180215
2015-11-24,218.25,2478389.0000,215.37,221.0,215.0,0.2296211251435132
2015-11-25,229.64,3986945.0000,221.34,230.825,220.375,5.218785796105378
2015-11-27,231.61,1949353.0000,231.06,232.25,227.01,0.8578644835394649
2015-11-30,230.26,2591205.0000,231.79,234.28,229.08,-0.5828763870299307
2015-12-01,237.19,3728562.0000,231.06,238.0,231.05,3.009641275080347
2015-12-02,231.99,2980644.0000,237.0,238.6,231.23,-2.1923352586533955
2015-12-03,232.71,2937233.0000,235.48,237.45,230.0,0.3103582050950467
2015-12-04,230.38,2572014.0000,232.46,233.27,227.66,-1.0012461862403903
2015-12-07,231.13,3140864.0000,227.7,235.63,226.15,0.3255490928031947
2015-12-08,226.72,2682259.0000,227.52,228.8,224.2,-1.9080171332150724
2015-12-09,224.52,3057036.0000,226.7,227.5,220.72,-0.9703599153140388
2015-12-10,227.07,2070088.0000,224.71,228.49,223.64,1.135756280064129
2015-12-11,217.02,3259114.0000,225.24,225.75,216.64,-4.425947945567438
2015-12-14,218.58,2827797.0000,217.51,220.92,214.87,0.718827757810341
2015-12-15,221.09,2241686.0000,221.82,222.22,218.0,1.1483209808765626
2015-12-16,234.51,5100443.0000,222.1,234.88,220.73,6.069926274367899
2015-12-17,233.39,3294460.0000,233.94,237.76,229.8149,-0.47759157392009066
2015-12-18,230.46,3008057.0000,232.89,235.9,229.29,-1.2554094005741372
2015-12-21,232.56,1951581.0000,231.69,235.83,231.08,0.9112210361884902
2015-12-22,229.95,1958836.0000,234.99,236.55,229.63,-1.1222910216718325
2015-12-23,229.7,1551031.0000,232.18,233.45,228.13,-0.1087192868014786
2015-12-24,230.57,710277.0000,230.56,231.88,228.28,0.3787548976926446
2015-12-28,228.95,1900171.0000,231.49,231.98,225.54,-0.7026065836839157
2015-12-29,237.19,2402438.0000,230.06,237.72,229.547,3.5990390915046993
2015-12-30,238.09,3694448.0000,236.6,243.634,235.6707,0.3794426409207832
2015-12-31,240.01,2713817.0000,238.51,243.45,238.37,0.8064177411903009
2016-01-04,223.41,6823510.0000,230.72,231.38,219.0,-6.916378484229822
2016-01-05,223.43,3185525.0000,226.36,226.89,220.0,0.00895215075422328
2016-01-06,219.04,3774353.0000,220.0,220.05,215.98,-1.9648211967954237
2016-01-07,215.65,3550704.0000,214.19,218.44,213.67,-1.5476625273922509
2016-01-08,211.0,3572360.0000,217.86,220.44,210.77,-2.156271736610251
2016-01-11,207.85,4090843.0000,214.01,214.45,203.0,-1.4928909952606662
2016-01-12,209.97,3079051.0000,211.6,213.7395,205.31,1.019966321866733
2016-01-13,200.31,4120993.0000,212.01,212.65,200.0,-4.600657236748106
2016-01-14,206.18,6490579.0000,202.21,210.0,193.38,2.930457790424844
2016-01-15,204.99,5325773.0000,198.97,205.07,197.25,-0.5771655834707525
2016-01-19,204.72,4031271.0000,208.71,210.47,200.78,-0.1317137421337676
2016-01-20,198.7,5826110.0000,199.4,201.28,191.25,-2.9406017975771834
2016-01-21,199.97,3164424.0000,201.55,203.23,195.02,0.639154504277811
2016-01-22,202.55,3122066.0000,204.801,205.5,199.03,1.2901935290293607
2016-01-25,196.38,2695408.0000,200.06,203.57,195.88,-3.0461614416193608
2016-01-26,193.56,4956918.0000,196.7,197.82,188.88,-1.4359914451573446
2016-01-27,188.07,3577353.0000,192.38,193.26,185.77,-2.836329820210792
2016-01-28,189.7,4586328.0000,190.79,191.28,182.41,0.8666985696814992
2016-01-29,191.2,2848929.0000,189.95,193.74,188.08,0.790722192936215
2016-02-01,196.94,5295685.0000,188.76,199.52,182.75,3.00209205020921
2016-02-02,182.78,5764817.0000,192.42,193.12,180.23,-7.190007108764089
2016-02-03,173.48,7927640.0000,183.59,183.94,170.18,-5.088084035452463
2016-02-04,175.33,4379442.0000,170.7,175.98,166.99,1.0664053493198196
2016-02-05,162.6,9434495.0000,171.3,173.0,157.7442,-7.260594307876586
2016-02-08,147.99,9306754.0000,157.105,157.15,146.0,-8.985239852398514
2016-02-09,148.25,8639661.0000,142.32,159.79,141.05,0.17568754645583545
2016-02-10,143.67,10104690.0000,150.5,154.97,141.74,-3.089376053962909
2016-02-11,150.47,14236900.0000,152.0,163.26,147.0,4.733068838310024
2016-02-12,151.04,7233264.0000,155.0,157.01,143.7,0.37881305243569696
2016-02-16,155.17,5561638.0000,158.7,162.95,154.11,2.7343749999999973
2016-02-17,168.68,5820264.0000,159.0,169.34,156.68,8.706579880131482
2016-02-18,166.77,3883107.0000,172.42,172.95,164.77,-1.1323215556082502
2016-02-19,166.58,2955832.0000,163.66,167.49,162.5,-0.11392936379444607
2016-02-22,177.74,5055340.0000,170.12,178.91,169.85,6.699483731540398
2016-02-23,177.21,5982993.0000,176.16,181.73,173.68,-0.298188365027569
2016-02-24,179.0,5385369.0000,172.75,179.5,167.84,1.0101010101010055
2016-02-25,187.43,5727008.0000,178.65,188.5192,175.2,4.709497206703914
2016-02-26,190.34,6054061.0000,188.7,192.0,185.0,1.55257962972843
2016-02-29,191.93,4495402.0000,192.4,196.35,189.222,0.8353472733004117
2016-03-01,186.35,6695704.0000,194.25,195.9484,182.7,-2.9073099567550735
2016-03-02,188.34,4858631.0000,183.73,188.52,181.5,1.0678830158304315
2016-03-03,195.74,4822993.0000,188.28,197.42,184.22,3.929064457895299
2016-03-04,201.04,6479858.0000,198.0,204.03,197.5001,2.707673444364965
2016-03-07,205.29,5331097.0000,197.68,209.7,197.4,2.114007162753681
2016-03-08,202.6,4175498.0000,203.5,207.5,202.2,-1.3103414681669823
2016-03-09,208.72,3207597.0000,204.52,209.3726,202.79,3.0207305034550864
